order_id,user_id,order_timestamp,amount
10908,5649,09/14/2022,4573
13309,,01/28/2022,250
9550,,  2023-08-15  ,500.50
14821,2611,  2023-01-08  ,2527
13580,  616  ,,
13374,  4202  ,2024-10-12 00:00:00,105
6397,668,2022/04/09,500.50
15350,1766,03-07-2024,
14345,  5610  ,2022-05-07 00:00:00,500.50
1038,  1647  ,,627
8859,  979  ,2022/02/25,
19007,5431,2024-01-27 00:00:00,500.50
9367,  472  ,2023/05/29,1841
1610,  2665  ,06/13/2024,2946
1146,,,  1500  
16935,,  2022-12-17  ,  1500  
9017,1375,07-08-2024,
14962,,2023/06/16,500.50
19204,5833,,  1500  
10267,,10/19/2023,
9324,3243,  2024-04-11  ,500.50
9452,2898,2023-08-23 00:00:00,2600
19158,4401,29-03-2024,4386
4108,3535,2024/07/25,500.50
4477,  2477  ,28-06-2022,  1500  
14193,2900,2023/06/20,
9759,  1193  ,06/18/2023,4093
17393,  3761  ,17-04-2023,2962
6737,,  2024-05-27  ,3377
18942,  21  ,2022-12-24 00:00:00,500.50
530,  1597  ,2022-06-27 00:00:00,abc
9055,  5698  ,23-04-2024,abc
1544,3326,24-06-2023,  1500  
9942,,,500.50
2632,  382  ,29-12-2024,
4467,,  2022-03-08  ,3577
942,,06/27/2024,  1500  
12337,  2853  ,03/19/2023,3986
863,  5654  ,2022-09-19 00:00:00,743
18347,  5380  ,,
525,,26-11-2022,  1500  
10606,5899,,  1500  
18402,  512  ,10/13/2023,500.50
14091,,02-03-2024,abc
11607,,02/10/2024,abc
4843,  2601  ,,abc
18031,  5801  ,  2024-03-12  ,
5282,,2022-04-09 00:00:00,
4219,3067,  2024-12-03  ,abc
2764,  5871  ,  2022-01-13  ,
17432,  5494  ,11-10-2023,
520,,28-06-2022,500.50
16348,,2022/01/24,
3683,  4769  ,,abc
3098,,  2023-09-02  ,2134
8183,1117,2023-04-18 00:00:00,3795
17372,1288,16-01-2022,2221
10272,3199,  2024-01-09  ,1204
12920,,2024/07/08,2723
17716,  3268  ,,500.50
358,,2022/05/05,500.50
3272,  4880  ,06/17/2024,1471
5152,2392,07/03/2024,4086
11699,,,2231
13275,4761,2022/12/22,787
17820,2787,,500.50
5315,,,  1500  
2959,928,12/29/2023,4793
16220,  971  ,10-07-2022,
12242,  4459  ,,500.50
4123,  1275  ,,  1500  
15201,,2023/02/11,4509
10672,,2023-12-20 00:00:00,3971
14012,5338,,abc
3643,  5672  ,15-06-2022,500.50
18784,,2023/11/30,abc
9075,1983,2023-01-12 00:00:00,3115
8660,,2024/02/16,abc
13629,103,  2023-10-19  ,500.50
16640,,  2022-10-19  ,1849
749,,2023-04-08 00:00:00,500.50
19745,4893,01/03/2024,  1500  
14875,  2971  ,2024-12-24 00:00:00,500.50
19791,  171  ,2024/04/23,3696
6730,  3497  ,14-08-2022,4146
5515,  4878  ,,500.50
567,  2190  ,  2022-01-13  ,1091
15673,,29-06-2022,  1500  
14951,  2540  ,,  1500  
5399,,11/11/2023,500.50
19668,,2022-03-29 00:00:00,4311
12731,,  2022-12-28  ,500.50
13928,,02/08/2024,abc
16389,1256,  2024-02-23  ,
1204,,,abc
3892,,06/14/2022,  1500  
7295,65,29-02-2024,323
741,  2766  ,2023/12/01,
2531,,11-02-2023,544
12833,,,  1500  
5089,4638,04/11/2023,
4492,1453,2023-04-26 00:00:00,
2553,  2437  ,13-01-2023,500.50
19010,3396,2023/10/15,2185
14083,,2024/11/24,
8886,5589,2024/09/01,500.50
16785,,,  1500  
2160,,  2023-02-24  ,1720
17718,,06/20/2022,  1500  
3984,  192  ,08/24/2024,2299
8404,,08/08/2022,
17075,  3891  ,15-09-2022,
6987,3162,2022-11-19 00:00:00,933
371,,,abc
15763,,2024/09/24,3525
14297,,04-04-2024,767
7631,2146,2023/01/21,abc
2490,,2024/12/13,3160
13539,,,
18662,1902,21-05-2024,  1500  
3662,,,
17626,,07-12-2022,  1500  
4848,  1966  ,2022-07-03 00:00:00,abc
8707,,2022/09/19,2029
16297,  2307  ,2022/03/29,
19001,,2022/02/07,500.50
3331,  1531  ,29-07-2023,abc
14761,  416  ,  2022-07-25  ,3801
12907,  5300  ,21-10-2024,
16575,  5237  ,12/03/2024,1314
3309,,12/30/2023,115
13250,792,  2023-06-04  ,1261
11335,,08/08/2023,1307
16152,5697,2023-03-19 00:00:00,
15948,131,2024-03-11 00:00:00,
6177,,2022/01/18,abc
12765,,08/14/2022,abc
8805,,2022/10/23,  1500  
12418,5586,  2022-06-30  ,  1500  
19848,  2435  ,,500.50
17907,,2024/08/28,500.50
3460,1407,16-08-2023,3097
19213,,17-02-2024,abc
10693,  586  ,  2022-08-04  ,4615
13490,  2447  ,,
11224,4318,2024/02/23,abc
590,  2660  ,,
8954,  5996  ,,  1500  
13901,3665,01-03-2024,  1500  
10257,  4891  ,  2022-01-16  ,500.50
13201,  3343  ,  2022-06-27  ,4276
6829,174,2023/08/17,470
5313,53,2023-04-26 00:00:00,  1500  
16120,4412,  2023-09-15  ,553
16976,3329,26-08-2024,3153
14931,5975,  2023-05-08  ,500.50
14799,  2128  ,  2024-07-09  ,500.50
4722,  2159  ,07/14/2023,1593
9710,  447  ,04/23/2022,  1500  
16339,  3212  ,31-01-2024,2923
12334,  3619  ,02-02-2022,500.50
1137,  1335  ,12/19/2022,
12604,  2666  ,06/23/2023,500.50
379,,23-08-2022,3167
2269,,2022-05-02 00:00:00,abc
5638,  4166  ,2022/11/05,500.50
759,5276,07-10-2022,4805
12154,  375  ,05/30/2022,1200
10699,1183,  2022-12-19  ,500.50
834,4274,  2022-01-13  ,  1500  
8644,,2022/08/22,4303
8845,,2022/07/27,124
6724,3718,2023/07/17,1772
5737,  5843  ,11/03/2022,
740,4971,,abc
17321,,2024/12/09,2066
14723,,,abc
3228,  3092  ,  2022-08-16  ,500.50
18486,  2898  ,2022/09/01,  1500  
4300,  5441  ,03/31/2023,abc
5114,  5157  ,01/19/2022,
2794,  4040  ,2024-10-01 00:00:00,
15685,  1409  ,25-03-2022,  1500  
9217,5533,,abc
19795,  5178  ,,
9039,5752,03/17/2024,abc
16391,  5336  ,11/16/2022,3887
9482,4272,,1197
15247,  4890  ,20-12-2024,abc
1045,3268,07/03/2024,abc
3853,2301,2023-03-01 00:00:00,
11659,  2181  ,,3382
4408,,05-04-2023,4696
10188,,15-07-2022,500.50
6628,  2124  ,,
7163,4725,07/26/2023,1301
3010,,,  1500  
17207,3616,2022-09-12 00:00:00,660
17450,5599,04/13/2022,abc
8931,  5812  ,  2024-08-29  ,2224
523,,01/08/2024,
2483,  2235  ,,2542
1243,  185  ,  2023-06-15  ,
15721,  1311  ,  2024-03-06  ,996
10493,1226,,4087
6969,  4068  ,12/31/2022,500.50
18917,  4044  ,04/04/2022,
8334,5958,  2024-04-07  ,1495
826,4449,2024-10-12 00:00:00,  1500  
7427,,  2022-11-15  ,401
16369,,02-10-2023,500.50
633,  734  ,,500.50
2194,  2111  ,21-10-2022,  1500  
16652,  2920  ,,4938
9155,  5510  ,  2022-12-06  ,abc
15717,,  2023-04-17  ,
19682,1499,10/02/2022,  1500  
16066,,29-12-2023,  1500  
838,1684,,abc
14936,177,,
8949,  4163  ,  2022-01-30  ,759
13265,  176  ,,
805,  4890  ,18-03-2022,  1500  
219,  3379  ,,3646
3446,1109,  2022-03-05  ,561
17094,  5610  ,  2024-03-27  ,3503
855,1955,2023-11-08 00:00:00,abc
1467,  1169  ,  2023-08-26  ,500.50
14507,,07/15/2023,4650
11625,,  2023-07-21  ,abc
19118,4170,2022-06-27 00:00:00,
814,  3541  ,2023-10-21 00:00:00,4655
17807,,10/17/2023,
16304,,2022-10-16 00:00:00,
7409,  508  ,,abc
19042,,2023-08-17 00:00:00,3216
8391,  4648  ,2024-09-04 00:00:00,  1500  
629,5378,06/13/2024,  1500  
612,3667,26-07-2022,690
1065,  2958  ,,abc
19917,,2022-08-21 00:00:00,abc
3937,3295,,2214
10058,3664,2022-01-02 00:00:00,abc
2253,4777,  2023-12-22  ,
17583,3854,27-10-2023,
12849,,2023/11/18,
12737,2901,10-11-2023,  1500  
64,,2024/08/02,500.50
12299,,2022/12/31,  1500  
8126,,2022/06/23,2473
5804,,21-10-2022,
6638,  3988  ,2023/01/01,
13301,  5561  ,27-09-2023,500.50
10994,,,  1500  
6529,1561,11-08-2024,  1500  
17457,  223  ,  2023-08-25  ,  1500  
11617,5312,06/08/2023,3277
16248,,  2023-07-28  ,
6063,  1551  ,10/02/2023,500.50
8055,,2022/01/08,708
16730,5864,,4741
7231,,2024/01/28,
8185,  3795  ,  2024-08-15  ,2247
17823,  463  ,01/19/2024,  1500  
5742,  2981  ,05/21/2023,500.50
14920,  1652  ,17-07-2024,  1500  
4356,  316  ,17-05-2023,  1500  
18052,  5114  ,2023-05-14 00:00:00,abc
13028,,2024-10-09 00:00:00,  1500  
14859,  1753  ,13-05-2024,3243
13147,,2024-02-26 00:00:00,3406
9875,  3196  ,2024/08/11,abc
14088,  4572  ,,
18971,  1495  ,  2022-04-22  ,abc
18713,,2022/01/15,635
5403,  2756  ,05/12/2022,500.50
158,  5831  ,  2022-10-12  ,
548,  5538  ,,abc
12326,  34  ,2023-07-04 00:00:00,2920
6749,  1839  ,  2023-01-29  ,204
19646,4629,11/22/2023,  1500  
4703,,2022/09/17,abc
8877,  4029  ,  2024-10-13  ,500.50
19559,,06/05/2024,4301
1712,,07-07-2023,500.50
3305,,2023/01/19,
3056,1784,11/23/2024,abc
11264,  3290  ,  2024-07-15  ,500.50
16053,,10/09/2022,  1500  
13213,4582,,3459
15728,,2022/11/07,1118
2842,5966,2024/11/12,4093
14145,,02/21/2023,  1500  
16214,  3592  ,2022-05-03 00:00:00,  1500  
989,,09/27/2024,500.50
1022,  5812  ,2023-02-18 00:00:00,abc
8977,  5283  ,28-12-2024,2798
1650,4618,07-04-2022,abc
2384,479,10/03/2024,500.50
90,,2023/03/30,1566
11967,4153,2023-04-09 00:00:00,abc
14322,4524,2023/09/16,1136
15712,,  2023-02-18  ,500.50
972,46,07/03/2022,abc
3563,  1207  ,2024-08-21 00:00:00,
4295,3351,2024/04/10,500.50
483,,2024/04/18,680
8442,2947,2022-01-21 00:00:00,
5588,,2022-08-06 00:00:00,4814
3187,186,,
11157,,,abc
11994,953,2023/04/02,abc
9769,  1649  ,,1042
4138,,2024-11-13 00:00:00,500.50
19309,  1944  ,2022-01-14 00:00:00,981
19147,,10/05/2023,1706
11115,5655,04/20/2022,2260
5480,  760  ,01/01/2022,  1500  
6108,4826,12/27/2022,3877
17349,,  2022-06-11  ,500.50
17344,  1450  ,04-05-2023,500.50
12625,,  2024-09-12  ,3321
7754,  30  ,2022/04/16,2606
7999,,24-07-2024,1913
16664,  1993  ,2024/09/20,4973
16894,1916,2024-12-30 00:00:00,500.50
15467,,02/10/2022,283
5971,  2492  ,08/29/2023,500.50
10013,4994,  2022-12-15  ,  1500  
13302,  2789  ,,
12587,2991,25-02-2022,500.50
15089,439,,  1500  
7173,  3894  ,13-08-2023,  1500  
3517,5818,07/27/2024,
9321,1011,04/22/2023,
15168,,11/05/2024,2835
14245,2416,2022-11-03 00:00:00,997
3388,  3427  ,23-12-2022,
17402,,,  1500  
15936,  3488  ,,2682
118,  2201  ,2024-01-21 00:00:00,361
9633,  3182  ,11/18/2022,  1500  
5330,2863,08-12-2022,500.50
8366,,2024-09-03 00:00:00,  1500  
1023,  4703  ,2024/02/13,abc
5125,4073,07/17/2024,116
4988,5955,2024/09/30,  1500  
5615,1086,10/27/2022,abc
9557,,2024/11/23,
348,  5989  ,2022-08-23 00:00:00,abc
10521,1311,  2023-02-13  ,2487
18489,  5711  ,,549
16268,1797,,  1500  
18176,,,641
15148,2257,,1477
1252,  3217  ,13-07-2022,500.50
8056,,13-02-2024,2290
846,424,30-09-2024,
12094,  2772  ,  2024-03-30  ,
16210,3460,  2023-09-28  ,2008
10978,  901  ,,500.50
13248,,2023/09/29,abc
3702,  5279  ,  2024-05-17  ,  1500  
14025,  5418  ,21-02-2022,500.50
18220,3721,  2024-07-24  ,  1500  
18701,,,abc
17952,3531,,1779
4267,  4039  ,2022/07/25,3388
7314,2704,07/31/2022,abc
18011,,28-01-2023,4356
10366,,10-06-2022,3527
15554,4741,,332
5893,750,,  1500  
13061,1133,05/27/2024,abc
1976,,  2023-11-28  ,4851
11956,  5484  ,08/09/2024,2217
1339,711,2024/10/05,
1495,  4810  ,  2024-08-23  ,
984,  4283  ,2022-08-01 00:00:00,
931,,  2024-11-10  ,
849,,,219
10304,,10/29/2024,abc
13989,,07/24/2023,1850
11513,  3134  ,,1611
7801,75,26-10-2022,1712
2739,283,11-10-2022,500.50
725,  2111  ,03-04-2022,500.50
18229,2345,2023/09/05,2427
4738,3931,,1788
17040,,  2024-10-21  ,abc
7798,,2024/08/19,
14720,844,2023/07/21,abc
13705,,03-12-2022,  1500  
9186,5190,2022-04-26 00:00:00,
15872,,,
10065,,2024/12/01,3112
4202,  813  ,2024-09-16 00:00:00,
11023,  2544  ,01-08-2023,  1500  
10781,4002,  2024-06-12  ,4871
11260,1316,  2023-09-09  ,
18013,,  2023-05-23  ,abc
5217,,11/11/2024,2000
5070,  292  ,05-10-2024,abc
14461,3131,2022-01-21 00:00:00,  1500  
18302,2059,11-09-2022,784
15540,3311,,abc
9043,  5630  ,2024/06/20,
7986,  5254  ,30-07-2022,abc
17198,  2831  ,,500.50
17523,2252,,
14575,  985  ,2022-02-28 00:00:00,500.50
8480,,2022-01-19 00:00:00,2105
10980,,,4215
2704,,2022-02-02 00:00:00,abc
2681,  5773  ,  2024-02-16  ,abc
128,,  2022-01-08  ,
7809,2003,2024-03-27 00:00:00,  1500  
13595,  930  ,12/09/2023,
5072,3695,2022/09/21,500.50
5835,  2867  ,02/22/2024,
2542,507,  2022-10-17  ,500.50
9513,  5819  ,2024/03/09,3588
17151,5297,2024/02/22,
15968,775,,901
9993,4995,2023/03/15,500.50
1334,  3591  ,03/06/2023,  1500  
197,201,12/30/2024,500.50
10993,,12-02-2024,3532
4696,  5596  ,28-03-2022,abc
13589,  5707  ,07/05/2023,abc
15195,  2154  ,,abc
4958,,06/09/2024,4185
12168,  2714  ,  2022-03-13  ,3962
2820,4096,2022/08/29,4047
5215,  3594  ,2022-10-06 00:00:00,3719
5509,,10/01/2023,
607,  1290  ,  2022-03-12  ,500.50
1215,  3809  ,13-10-2022,500.50
198,,29-07-2022,  1500  
3859,1133,  2022-12-23  ,872
4607,,,3835
449,5283,05-07-2023,
5195,178,  2022-08-04  ,abc
18174,  2296  ,2022-06-05 00:00:00,  1500  
8502,  4776  ,,2012
3244,,07-10-2022,abc
5689,1353,,  1500  
13588,  1983  ,  2022-04-21  ,2428
14927,  4232  ,28-11-2024,  1500  
9561,  2004  ,27-05-2024,
15475,,25-08-2024,abc
5862,3687,  2022-01-22  ,219
14218,1239,2023/01/02,4913
5119,  3902  ,2022/02/12,  1500  
779,4011,2023-09-19 00:00:00,3611
1665,  3224  ,2023/11/23,1558
15929,,15-09-2024,abc
18741,  755  ,12/12/2024,2096
17051,,,1455
10857,4512,06/19/2022,  1500  
565,  2323  ,21-04-2022,1385
314,4533,2024-10-11 00:00:00,
18414,2879,2024/08/06,
7170,,08-09-2022,
156,  4809  ,29-01-2023,  1500  
109,517,22-09-2022,  1500  
755,5495,2023/06/26,4954
8933,  2026  ,2022/04/23,
18656,  909  ,2024/05/09,4769
8657,  856  ,07-04-2023,1089
5322,4079,2024-04-18 00:00:00,  1500  
16118,  3847  ,  2024-07-01  ,  1500  
18465,3042,2022/02/03,2031
1010,  1028  ,03/16/2024,2427
6165,,2023/08/27,
17678,  2195  ,29-01-2024,500.50
13365,1863,,4092
16925,  4418  ,06/27/2024,3973
14112,,2024-12-14 00:00:00,1217
10113,,09-03-2022,1800
3658,,2024-05-03 00:00:00,2060
14107,,09-02-2022,500.50
18802,  3356  ,,1955
10219,,2022-01-24 00:00:00,abc
8710,  2787  ,,
10942,5206,  2024-03-29  ,abc
12742,,02/29/2024,2273
16156,,  2022-03-27  ,3120
6965,,  2022-09-19  ,4052
7585,  4017  ,  2022-12-11  ,1215
17363,2647,16-07-2024,  1500  
6764,840,24-12-2022,4532
111,,,
19501,,2023/02/23,500.50
936,  2895  ,2022-09-21 00:00:00,2695
8433,  4398  ,  2022-04-21  ,
10542,,  2022-08-29  ,
19898,,2022-10-26 00:00:00,abc
11062,810,2024/06/15,500.50
12820,3927,09/28/2024,500.50
6951,  695  ,,  1500  
647,  3416  ,,500.50
1075,4899,21-08-2024,3049
12107,,2023-01-10 00:00:00,  1500  
4034,  2030  ,2024-10-29 00:00:00,2824
15216,,02/21/2023,abc
13303,2321,26-09-2024,
17003,4807,06/19/2024,abc
13148,,,  1500  
16884,1332,04-11-2023,abc
1185,,2023/04/14,
388,  3985  ,  2024-10-14  ,  1500  
7626,,08/30/2023,2854
468,2154,  2023-05-30  ,  1500  
5530,4615,,  1500  
9277,  745  ,  2024-04-15  ,1362
14063,,10/23/2022,749
15446,628,,  1500  
5635,4505,,
18050,,16-10-2024,
6562,  5073  ,  2024-05-27  ,500.50
15200,1673,28-09-2023,abc
19117,  1863  ,  2023-06-05  ,304
15202,865,,500.50
1059,,  2022-07-06  ,abc
18589,  3414  ,05/25/2022,1141
8024,3905,  2023-10-01  ,4855
7875,190,,abc
18426,3338,03/22/2022,abc
10831,  4544  ,22-08-2024,500.50
4754,5171,,1028
15593,,09-08-2024,  1500  
19224,,2024-09-28 00:00:00,2458
8601,,02/25/2024,1075
11342,5962,  2024-10-29  ,
3124,1078,,3292
1251,1463,20-12-2022,500.50
19281,1873,08/17/2023,500.50
10152,5001,11-04-2022,
15947,,2024/12/14,
4205,  1376  ,2024-04-12 00:00:00,abc
17613,4786,  2024-01-09  ,500.50
6827,18,,1582
18166,  5320  ,  2022-12-07  ,  1500  
15838,,2022/05/24,3200
15173,,15-07-2023,500.50
9245,  5303  ,30-10-2022,  1500  
12099,1582,  2024-04-28  ,  1500  
6390,,05/13/2023,  1500  
15263,  4908  ,,abc
3626,  2870  ,04/08/2024,1514
10696,,  2024-11-03  ,  1500  
7565,5868,03-01-2022,1919
13417,,,248
3951,  4822  ,  2023-02-02  ,500.50
13822,1511,04-09-2024,
18081,  4989  ,19-12-2023,500.50
9011,  3421  ,2023/08/20,abc
10919,  2679  ,2023/06/24,521
18955,,,332
4292,,,817
4169,  2689  ,04/11/2023,
3450,,07/31/2024,500.50
19207,,08-07-2023,  1500  
8594,2360,2024-07-25 00:00:00,4217
10599,,2022-04-03 00:00:00,abc
10336,  3197  ,2022/12/10,500.50
505,5235,10/22/2023,2210
791,  405  ,01-12-2022,2804
6276,981,  2024-11-30  ,  1500  
7333,1356,,3143
5121,758,08/26/2024,abc
7716,23,2022/01/28,
213,,  2023-02-26  ,3554
14686,  4924  ,2024/09/29,500.50
12156,  1670  ,  2023-06-21  ,743
14558,,,500.50
11603,5527,09/23/2023,abc
11652,,  2022-08-12  ,
17929,  3264  ,2024/01/21,abc
13697,,03/10/2024,abc
9917,,2024/05/27,  1500  
8653,3648,  2024-01-20  ,abc
16290,,2023-02-24 00:00:00,abc
13621,1131,,4106
17324,1249,03/13/2023,500.50
16474,  2182  ,04/27/2024,
156,  4809  ,29-01-2023,  1500  
119,  1018  ,08/28/2023,2923
8099,,  2024-07-02  ,4333
12413,2392,06/13/2022,
19092,,2024/05/14,920
591,  1196  ,2024-01-27 00:00:00,500.50
6517,5324,  2023-05-21  ,3128
4681,,14-03-2023,abc
18159,  4080  ,2023-10-25 00:00:00,587
2792,3684,,abc
9307,,01/23/2023,abc
8488,1924,11/09/2023,abc
17320,1531,2024-09-10 00:00:00,  1500  
12501,,11/05/2023,500.50
17278,5738,2024-01-09 00:00:00,abc
12000,,  2023-12-06  ,
8628,2261,25-12-2023,
5184,,13-02-2024,549
9966,5256,08-07-2024,3045
579,  3670  ,05-12-2022,2008
3355,5978,  2023-10-30  ,abc
13427,794,,3306
15999,,2022-08-19 00:00:00,abc
2976,  2933  ,31-01-2024,3043
648,51,10/10/2023,
10835,  2600  ,2022-04-16 00:00:00,  1500  
312,,08/16/2024,362
6575,1554,2024-11-20 00:00:00,4421
16218,4779,,954
8187,5971,28-02-2023,  1500  
16169,  1465  ,  2022-12-07  ,500.50
9976,380,,
3977,3955,07-11-2024,abc
16692,1020,,500.50
5035,,2023/11/02,2513
122,  1816  ,2022/12/03,500.50
599,4776,  2024-03-16  ,  1500  
9838,  4526  ,01-08-2023,abc
17621,4317,2023/10/31,abc
19838,,  2022-07-27  ,3528
3804,4918,09/24/2023,
15035,  2461  ,11/04/2023,3043
10846,  2354  ,,366
15367,2778,02/26/2023,500.50
17390,,14-01-2022,3130
12490,1870,06/07/2022,3332
19796,494,  2024-01-11  ,  1500  
3645,4750,12/13/2022,639
193,  5176  ,19-04-2023,  1500  
6434,,16-06-2022,4040
5905,  51  ,2023/05/31,1814
4237,  3220  ,,509
17133,5956,01-08-2022,500.50
19251,  3068  ,  2022-12-24  ,4214
7823,,,abc
5239,2146,23-02-2023,abc
18989,,2023-01-30 00:00:00,  1500  
19943,  4348  ,2024-05-22 00:00:00,500.50
16039,1726,  2024-10-27  ,abc
210,4302,06/05/2023,2339
16581,  4240  ,2024/11/26,  1500  
18559,,2022/08/29,2788
8308,,07/17/2024,abc
15325,4795,06/29/2022,  1500  
12199,,07/31/2022,252
8252,2802,,2989
2001,296,2023/09/09,
10530,,2024/06/24,3222
16694,2999,,2141
5503,2784,12-03-2024,  1500  
11058,  1320  ,  2022-01-01  ,500.50
12689,1023,05-11-2024,500.50
13330,353,  2024-10-30  ,500.50
19608,  4083  ,,
14891,,2023-12-09 00:00:00,  1500  
1781,  1754  ,26-02-2024,abc
10853,5101,,
17297,,19-04-2024,abc
10036,  2420  ,04/13/2024,4340
2827,4969,,4920
8918,,2024/07/17,
370,5846,,417
9076,  5959  ,01/04/2023,
15966,,07/11/2022,632
8888,  3203  ,2023/09/17,abc
16548,4028,2023/04/30,764
11074,  4358  ,04-02-2023,abc
1686,  899  ,,500.50
14742,4080,17-10-2024,
3908,3201,2024/06/30,4763
628,,23-11-2024,500.50
13,  3224  ,19-03-2022,  1500  
12632,  392  ,05/02/2024,  1500  
3182,5317,22-05-2023,500.50
454,5571,,3086
3733,  3133  ,27-08-2024,500.50
14787,1493,2024/09/16,  1500  
7264,950,11/24/2022,1353
11070,5477,10/05/2023,
6380,4279,2023/04/01,1144
11484,,04-10-2023,500.50
6963,,06/20/2023,3810
18750,3507,06-02-2023,
11042,126,  2024-04-27  ,500.50
19449,  2908  ,  2024-08-19  ,  1500  
11495,316,2023/07/28,3525
2752,,,500.50
9015,  5560  ,12-07-2022,2447
3613,,2023/07/25,abc
9973,,07/21/2022,
45,  3476  ,03-01-2024,2140
18046,,12/31/2023,4592
1430,,07/28/2022,3796
911,,2022-05-30 00:00:00,4500
8016,2906,11/11/2022,  1500  
10570,  3407  ,,3319
15229,5564,  2022-04-26  ,  1500  
15983,  4851  ,13-05-2022,  1500  
18154,  5898  ,2024-08-08 00:00:00,  1500  
6884,  267  ,2022-03-27 00:00:00,
5263,,  2022-01-14  ,  1500  
9108,,2023-11-28 00:00:00,4986
11485,,  2022-01-13  ,2621
17899,2857,01/16/2024,500.50
9937,  78  ,  2022-02-21  ,  1500  
14153,2633,01/13/2023,abc
630,  5688  ,2023/01/09,  1500  
15787,989,27-02-2024,  1500  
12655,,  2023-07-28  ,abc
11686,,  2023-06-27  ,941
16624,5378,09-07-2024,abc
8486,599,04/03/2022,4131
753,,06-03-2023,  1500  
19078,  2619  ,2024/08/12,4305
2298,,05/21/2022,
15679,,12-09-2023,  1500  
788,  2694  ,10-03-2022,109
18351,911,2024-03-26 00:00:00,500.50
8322,,2022/02/02,500.50
16273,,2023/12/05,3096
16867,2956,  2024-01-11  ,889
8811,,02/10/2024,3231
18407,,,abc
16587,4610,2023-10-13 00:00:00,
5948,5887,2023/11/17,460
14010,,,
10177,  1242  ,19-10-2022,1896
243,  4700  ,2023-09-11 00:00:00,943
480,  5945  ,2024/12/15,500.50
15509,5214,2023/07/07,3970
3673,4122,12/01/2024,abc
12914,,2022/07/22,500.50
10407,4337,16-11-2022,
7430,5682,,500.50
11604,,,3230
10681,3361,2023/05/03,2770
9603,1126,05-09-2024,
7707,  493  ,,1190
2366,  4803  ,06-08-2022,
19580,,03/11/2024,
5316,  2564  ,2024/06/23,abc
2886,  649  ,,500.50
3302,,2022/08/01,  1500  
18316,5356,,
11021,3759,08/20/2024,abc
10100,5709,,  1500  
8655,  3956  ,10-05-2024,  1500  
12364,,2023-02-13 00:00:00,232
10898,  4595  ,2024/05/09,3918
10028,,,837
16121,  3148  ,2024/09/13,abc
10755,,,abc
5317,4995,  2024-12-09  ,
14763,  821  ,2023/10/24,abc
14358,,27-12-2024,
17141,746,2023-12-04 00:00:00,abc
656,  4554  ,14-08-2023,abc
16890,,2023-05-26 00:00:00,abc
12151,  3613  ,2022/09/01,4637
11148,,2024/03/24,3800
18454,  4526  ,2024/03/05,500.50
7172,,2022-09-28 00:00:00,500.50
18317,1570,2024-07-09 00:00:00,  1500  
1207,,2023/07/17,abc
6902,,2022-09-28 00:00:00,2819
18453,3429,  2024-05-20  ,1769
1738,2165,,  1500  
3598,  2031  ,  2023-03-24  ,
5267,  377  ,  2022-08-26  ,
16231,1984,,4531
19016,,  2023-10-29  ,
14753,5809,06-06-2023,
16745,  5719  ,07/28/2022,abc
19333,  593  ,  2022-03-06  ,  1500  
8125,,2024-10-03 00:00:00,abc
12761,4145,  2024-08-18  ,  1500  
945,,,4726
15873,  2284  ,  2023-04-21  ,500.50
16860,,28-04-2024,2648
17934,,29-05-2024,1962
15140,,25-11-2022,  1500  
17861,  353  ,,  1500  
11713,,2024/09/15,3766
71,  1676  ,  2024-04-03  ,500.50
11265,,14-01-2024,1551
5234,  40  ,2022-11-29 00:00:00,abc
757,,04/15/2023,  1500  
68,,  2024-08-29  ,500.50
6655,3647,2024/08/08,500.50
12813,  855  ,2022-11-23 00:00:00,  1500  
572,1366,2022/09/18,  1500  
15934,,  2023-01-17  ,
9291,,2024-09-24 00:00:00,abc
5871,  4050  ,27-05-2024,  1500  
11872,1892,2022/10/31,500.50
10250,,,  1500  
3444,,  2024-01-10  ,
5697,,,abc
4033,,2023/11/26,abc
11091,,15-03-2024,
3791,3269,01/30/2024,2793
8773,  5328  ,  2024-04-11  ,abc
13638,,22-04-2024,2329
4949,  2001  ,01/06/2022,abc
15214,  5586  ,2022/09/09,abc
9877,  4302  ,  2024-10-25  ,1987
4801,  4433  ,,
6444,,2023/10/03,1763
680,5466,20-02-2023,4809
12750,,09/26/2022,500.50
18956,,08/29/2023,
9802,,2022/04/09,  1500  
4989,5843,2024-05-16 00:00:00,
4188,  5321  ,2024-06-04 00:00:00,
4390,,05-04-2022,  1500  
2964,,,abc
11999,4838,18-09-2022,500.50
18337,  393  ,2022/02/17,1041
13260,,29-06-2024,500.50
435,  1939  ,,439
18034,2640,2022/07/09,500.50
9720,  2519  ,  2022-02-09  ,4441
7118,  3862  ,2024-01-12 00:00:00,500.50
14205,4880,  2023-02-22  ,  1500  
8799,,2023-01-25 00:00:00,500.50
9602,3782,2024/07/14,1236
7478,  2660  ,2022-06-07 00:00:00,
16507,  4180  ,2022-07-13 00:00:00,817
6703,  3842  ,,3952
12697,,  2023-10-03  ,500.50
5651,,20-05-2023,abc
18023,137,07/04/2024,
560,,07/03/2022,
12335,,,abc
17496,362,12/06/2024,500.50
14203,2061,2024-01-08 00:00:00,693
13892,  5819  ,10-12-2022,393
2235,,  2023-03-29  ,abc
1135,  5643  ,04-07-2024,1381
15996,,16-08-2024,  1500  
14658,  4676  ,  2024-05-13  ,500.50
